lr,momentum,regularization,t_max,weightdecay,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
0.000230200505622815,0.9344248537961399,7.9978097154497725,4,0.0002733651554103145,34,0.8368,5892.846764326096,7369.905856370926,5892.848613500595,7369.903255939484
0.0016156714920123783,0.9087820119533087,6.547058147517703,22,0.0002441857278576837,35,0.6956,5944.660839796066,7443.603076219559,5944.663430452347,7443.601130485535
0.07106362536014828,0.7533321406280288,7.400777210057116,15,0.00025111621474300274,36,0.1862,7200.7774069309235,8647.741713523865,7200.779268741608,8647.629719257355
0.31544789791504735,0.729948981926298,9.262716993346945,12,0.0002636075681812033,37,0.1288,7242.941878080368,8691.147372722626,7242.943623542786,8691.145191907883
0.016167778547188854,0.8561882633965563,8.549348411458991,16,0.00027527625048008597,39,0.6056,7341.626471042633,8795.616011619568,7341.628321647644,8795.613411426544
0.046679226532644266,0.8631363939488326,9.387787648067373,10,0.00024753429131196835,38,0.4182,7338.025255203247,8798.576287984848,7338.027284622192,8798.574550151825
0.001174527263975398,0.931103769595249,5.521107968715264,16,0.00022571122808238075,40,0.7498,7360.2037489414215,8835.147226810455,7360.2054262161255,8835.144640684128
0.004561968441283559,0.8619894420013351,3.843922703082236,22,0.0002285929425940152,41,0.655,7370.411977767944,8851.819796800613,7370.413494586945,8851.817855834961
0.16575613524955218,0.8582102561270342,3.7539224812120886,46,0.0009975198969782355,42,0.4168,7444.103453397751,8944.359660863876,7444.10552239418,8944.357594251633
0.4786616832708012,0.8263020206603597,5.640225828691441,47,0.000939921589897525,43,0.2192,8648.565264940262,10097.048705101013,8648.582228660583,10097.046332597733
0.4722270765515174,0.34006568464227405,5.07870706555677,26,1.7814239522193935e-05,44,0.408,8691.656750202179,10143.347043037415,8691.659223794937,10143.344377040863
0.12521752774117267,0.8402638251577915,2.459235169239961,46,0.00027380473587366164,45,0.479,8796.125517845154,10253.18412399292,8796.12741947174,10253.182391643524
0.14146529788306303,0.36298890805887296,5.123679652135289,11,1.1736531419594662e-05,46,0.458,8799.082352638245,10258.559441804886,8799.083978891373,10258.557003498077
0.0007448159774510905,0.7563528994654354,3.8724085093798233,31,0.00026912103498903195,47,0.8574,8835.786671638489,10313.236591815948,8835.788476467133,10313.234233379364
0.33604216617030136,0.8156794674421038,1.2298832582971868,47,0.00048211537101176946,48,0.3966,8852.321067810059,10327.625756263733,8852.323029518127,10327.623258113861
2.438056779322468e-05,0.7090187187522298,7.997999093517953,14,0.00018104904878389456,49,0.916,8944.86602807045,10439.252063274384,8944.868394613266,10439.250220775604
7.034093916167648e-05,0.7130435404418409,8.196967133897259,13,0.0002482226658733062,50,0.9284,10097.714875459671,11547.748140096664,10097.717627763748,11547.745800733566
