lr,momentum,regularization,t_max,weightdecay,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
0.0008161608399468553,0.6600581286984587,0.39413227431374237,50,0.0001099127455510743,33,0.8516,2944.9450793266296,3679.6700370311737,2944.9484984874725,3679.6683366298676
0.012334495600213657,0.6094744515647246,4.674734656224162,45,1.2243661455438441e-05,35,0.6532,2946.463854789734,3684.8091793060303,2946.466933488846,3684.80623960495
0.0003884988270678444,0.5093856964898557,0.626450124731484,50,0.00011118712189576539,36,0.8832,3608.179668188095,4330.813387155533,3608.181809902191,4330.730420589447
5.898856822140473e-05,0.36425139757982516,0.020939006072578748,50,1.2058855473479077e-05,37,0.9068,3651.8772270679474,4378.545321702957,3651.8795816898346,4378.543068647385
0.021050084880012285,0.7000704179771541,2.396831185456767,41,1.1186050480536432e-05,38,0.6026,3663.632443189621,4391.0042316913605,3663.633870124817,4391.002415418625
0.00017445312431931163,0.35071594580012666,0.025263000210160393,48,2.2938044257390717e-05,40,0.9082,3676.587563753128,4406.978847742081,3676.589352607727,4406.976165294647
8.512126567302046e-05,0.28758918994402116,0.027535387669836764,44,1.679990310649658e-05,39,0.9068,3671.506578207016,4419.752675294876,3671.5081899166107,4407.613037824631
0.00010704571204417944,0.35356231829540585,0.025944918378904135,42,1.5755866806774616e-05,41,0.9038,3680.164487838745,4419.752925634384,3680.1661455631256,4413.7160103321075
3.734024224689776e-05,0.24560210438772406,0.031191892693925326,43,3.033153001080682e-05,42,0.895,3685.305501461029,4431.522370815277,3685.307219982147,4420.073917865753
1.4012674457967822e-05,0.2886040611243833,0.01156980776524633,46,2.7257834963130473e-05,43,0.8538,4331.638273715973,5142.7892973423,4331.640587806702,5142.786749362946
4.167898090378432e-05,0.2604337571640657,0.012867305495215451,46,2.196015437126781e-05,44,0.8956,4379.04713344574,5146.500202178955,4379.0495574474335,5146.4981117248535
2.4877448910592444e-05,0.3522601498782034,0.06104769836230228,42,3.1533988757845345e-05,45,0.8922,4391.5040073394775,5150.119423151016,4391.506391525269,5150.117083311081
0.0011524750611097232,0.2992869938754474,0.02564139644002804,45,2.7835408602161407e-05,46,0.9002,4419.752478837967,5151.005772590637,4419.755691051483,5151.003452062607
8.645599271821178e-05,0.21508350968890255,0.023841304504038846,46,3.355360540162189e-05,47,0.9064,4431.5221581459045,5162.099807500839,4431.525201320648,5162.097495794296
0.0018560039246171272,0.27662623769961314,0.02552239269438887,46,2.563194876866643e-05,48,0.8804,4431.522177457809,5164.460332393646,4431.525222539902,5164.458030700684
3.905716427387671e-05,0.8164932004707165,9.703193200886385,49,0.00017278792146744405,49,0.8988,4437.821869134903,5171.964726924896,4437.823397159576,5171.963129281998
0.15894632965382569,0.32428078230934543,0.016879752380279747,50,2.0132705812138068e-05,50,0.111,5143.472853183746,5866.3395383358,5143.474467277527,5866.337337017059
