lr,momentum,regularization,t_max,weightdecay,job_id,objective,timestamp_submit,timestamp_gather,timestamp_start,timestamp_end
0.19911625686187112,0.16562422892784862,0.06073835122428181,5,0.00033898918148700033,2,0.1064,0.04882669448852539,215.19990396499634,0.07555270195007324,215.1970567703247
0.00026650798682977233,0.15152187036746734,0.03899806933019553,3,8.986652042343676e-05,7,0.7572,0.04889106750488281,215.47900700569153,0.07553720474243164,215.47696685791016
0.04550487114484096,0.827486957318838,0.5188006912870422,49,0.0001230436461325666,4,0.4572,0.04885363578796387,215.59589266777039,0.07553529739379883,215.5937671661377
0.39486876583689917,0.42229159183254983,1.434741677970191,6,0.0003074553727758948,5,0.207,0.04886627197265625,216.09916806221008,0.07554745674133301,216.09759521484375
0.016176133480744138,0.29476611399812425,0.1248176305563352,31,5.890165376963577e-05,6,0.602,0.04887890815734863,216.48161959648132,0.07553386688232422,216.4795744419098
0.11602336093269634,0.6306970774890425,1.6254649027906118,9,9.63630510680045e-05,1,0.2508,0.04880642890930176,216.6666100025177,0.07555007934570312,216.66505527496338
7.274792754899963e-05,0.5858268258950335,1.6145938646149576,49,0.0001322600321313663,3,0.785,0.04884076118469238,218.86917686462402,0.0755615234375,218.8672592639923
3.098122783166295e-05,0.6009386815168519,7.165688194285998,17,1.2805369118547261e-05,8,0.7726,215.2595362663269,423.25596165657043,215.26198434829712,423.25412702560425
0.011157865797878494,0.6467332247842354,3.071548090821693,9,6.113805164537844e-05,10,0.5368,215.63907885551453,424.0564196109772,215.6406466960907,424.0539584159851
3.8783844172682953e-05,0.2897647329484909,0.015373206165598518,15,0.0001019581852969417,9,0.7352,215.52220225334167,424.41600489616394,215.52386569976807,424.4145362377167
0.03447571536148752,0.7645674203312564,0.014512928656888281,24,0.00016460450386619264,12,0.2958,216.5243375301361,424.8709969520569,216.52655816078186,424.65086579322815
0.014158977934144673,0.34674684050969956,0.1606440813227888,17,0.0008108480680073943,11,0.4724,216.14194917678833,425.32805943489075,216.14343118667603,425.0540723800659
0.0006602542674178303,0.2481989036225764,0.603147449810597,36,0.00024301127520461383,13,0.7404,216.83466124534607,426.2957012653351,216.83664846420288,426.29341745376587
1.691212042171896e-05,0.5997525698224543,0.11913664404733962,47,6.700167775264471e-05,14,0.7266,218.91329836845398,429.3349120616913,218.91519403457642,429.3327212333679
0.008949831889080323,0.8763221289732701,0.658065654206947,18,6.345004273348331e-05,15,0.561,423.3009557723999,631.4424378871918,423.3031144142151,631.4399874210358
0.036128510774310944,0.9095330810354122,1.73299596915953,42,0.0002063744898410865,16,0.403,424.10035943984985,632.2198598384857,424.1018295288086,632.2174346446991
2.8059830011549325e-05,0.15884017995222816,0.01762610801014339,5,0.00018303645802738493,17,0.637,424.8707985877991,633.2271528244019,424.8742516040802,633.2255520820618
9.394689360048508e-05,0.1684643702015946,0.02963999349252893,7,0.00016398964369606522,19,0.7704,425.91255712509155,634.3665633201599,425.91400122642517,634.3646144866943
0.00014912533864332698,0.2152337980277183,0.03683802963295853,2,0.00016949937469169066,18,0.765,425.32784247398376,635.0818908214569,425.3312020301819,635.0801060199738
0.00019557442897531443,0.20724075515801754,0.027433129666766844,2,0.00012487375147215575,20,0.7682,426.7645411491394,637.4056262969971,426.76673221588135,637.4033563137054
0.0003070027198976141,0.11651390643927216,0.014110638475616142,6,0.00026439726699707997,21,0.7586,429.81165647506714,639.9085674285889,429.81372690200806,639.9061079025269
4.159641802399428e-05,0.2372191869881822,0.051538604827219024,4,0.0002367514760685895,23,0.6966,632.7050321102142,841.3383905887604,632.7072539329529,841.3359708786011
0.00014582752377865024,0.13139470833920053,0.010649182469371785,1,0.0002747458619287064,22,0.7416,632.0625293254852,841.8488833904266,632.0645747184753,841.6508672237396
0.00021997213610183878,0.16989523787903077,0.04481504354816362,16,0.00010542458917884224,24,0.7882,633.7106823921204,841.8491418361664,633.7120769023895,841.8247256278992
0.00011186216752373094,0.17438257009051372,0.032980289143833885,3,0.0003237390740006572,25,0.7676,634.8539199829102,842.7317183017731,634.8561685085297,842.4381256103516
0.0009884901295163712,0.21046503474567435,0.05184528210049051,2,0.0001776012052227293,26,0.7414,635.690000295639,844.5195531845093,635.6932184696198,844.5172624588013
0.0009339652847932894,0.16182445369182022,0.041393595370142644,3,0.00016937134157214627,27,0.7456,637.8951933383942,848.5614478588104,637.8969631195068,848.5594415664673
8.30073755275477e-05,0.16524065843387453,0.04880084990718125,2,0.0004226096221959146,28,0.7408,640.4008548259735,849.9972689151764,640.4029080867767,849.9955191612244
0.0006001095949077205,0.16061008935383111,0.11461571170720958,6,0.0002377168077732767,30,0.753,842.7314665317535,1050.0669202804565,842.7352635860443,1050.0644745826721
0.0004489584675104462,0.15055388992583146,0.05731957624603774,10,0.00030525965407988156,31,0.7872,842.7314867973328,1050.5721418857574,842.7411761283875,1050.524840593338
0.00026625899518974155,0.19752617499907862,0.06566857669585968,8,0.0002644512170492456,29,0.7694,841.8486506938934,1050.5723741054535,841.8514039516449,1050.253279209137
0.00016917569475841769,0.1955082430159154,0.06164520159938674,11,0.0004923818264749052,32,0.7658,843.2310330867767,1052.0191745758057,843.2329897880554,1052.0173063278198
0.0006466733279199496,0.1738170471532372,0.07751703700114498,9,0.00037381426005816243,33,0.7168,845.0227646827698,1053.1759941577911,845.0248303413391,1053.1743202209473
0.10073945783811686,0.19231758549684796,0.050492540938001755,2,0.0002810277410672135,35,0.1924,850.5018119812012,1059.5133438110352,850.5040972232819,1059.511076450348
